time_sec,hand_gsr_uS
3.293864370290635,9.447998516940368
3.3261571582346607,9.066203041977545
3.3584499461786868,8.977041846661246
3.3907427341227123,8.489542406488479
3.4230355220667383,8.964779369454556
3.4553283100107643,9.011979368665045
3.48762109795479,9.08443998245528
3.519913885898816,8.70003783338859
3.5522066738428415,8.720254757198504
3.5844994617868675,9.141627222565857
3.616792249730893,8.79163208340792
3.649085037674919,8.635798293296174
3.681377825618945,10.066890002504563
3.7136706135629707,8.785275616701508
3.7459634015069967,8.925358028467675
3.7782561894510223,8.890346160327619
3.8105489773950483,8.606365753333591
3.8428417653390743,9.890790882547183
3.8751345532831,9.048460752307017
3.907427341227126,8.512259772327763
3.9397201291711514,7.379457099417945
3.9720129171151775,9.21924182958468
4.0043057050592035,9.383665425931351
4.036598493003229,8.852894225228162
4.068891280947255,8.363421964591463
4.101184068891281,8.641011787905363
4.133476856835307,9.114606333478337
4.165769644779332,8.996775482309378
4.198062432723359,8.144682740922327
4.230355220667384,8.244721750917972
4.26264800861141,9.374086069809527
4.294940796555435,8.721763935958064
4.327233584499462,9.73389126323398
4.359526372443487,9.60681600410462
4.391819160387513,8.960437788710967
4.424111948331539,9.241941300993968
4.456404736275565,8.905967216462848
4.488697524219591,8.782716796231613
4.520990312163617,9.794142032180837
4.553283100107643,9.966855104910987
4.585575888051668,9.235161838306448
4.617868675995694,9.160818803225794
4.65016146393972,9.017144958861145
4.682454251883746,8.775305890486031
4.714747039827771,8.25779309948652
4.747039827771798,8.046735813785707
4.779332615715823,9.448406861396377
4.811625403659849,8.58647816480769
4.843918191603875,8.679834226416876
4.876210979547901,9.264032151309921
4.9085037674919265,8.45831318404939
4.940796555435952,8.694747522622144
4.9730893433799785,9.190667222949394
5.005382131324004,11.25809041405359
5.03767491926803,11.196626663226343
5.069967707212056,11.265122333447524
5.102260495156082,11.402535742885092
5.134553283100107,11.274021426956004
5.166846071044134,11.4954194043812
5.199138858988159,11.879100753690846
5.231431646932185,11.294298479627113
5.2637244348762104,11.550558404060867
5.296017222820237,11.371365082164855
5.3283100107642625,11.24501748774601
5.360602798708288,11.36611329297233
5.3928955866523145,11.823746568631865
5.42518837459634,11.57077695668287
5.457481162540366,11.810723226655929
5.489773950484391,11.38883883692517
5.522066738428418,11.508584643437073
5.554359526372443,10.407668352333928
5.586652314316469,11.497152663913107
5.618945102260495,10.734609242066636
5.651237890204521,10.653540290375382
5.683530678148546,10.882680322776062
5.715823466092573,11.62883759603832
5.748116254036598,10.139511281980695
5.780409041980624,11.12379213432807
5.81270182992465,10.643907294096289
5.844994617868676,10.865749639458418
5.877287405812702,10.903792774419484
5.909580193756727,10.096748530410176
5.941872981700754,10.857164662373696
5.974165769644779,11.08736066462565
6.006458557588805,10.684028223798968
6.038751345532831,10.777051102772095
6.071044133476857,10.25784000327976
6.103336921420882,10.46883043679685
6.135629709364908,10.330668123395137
6.167922497308934,9.981005752691665
6.20021528525296,10.767495961720591
6.2325080731969855,10.146204523865983
6.264800861141012,10.366579183650362
6.2970936490850375,9.953980465383083
6.329386437029063,10.62350091972702
6.361679224973089,10.493408672383813
6.393972012917115,10.365794718967965
6.426264800861141,10.900523990453415
6.458557588805166,10.642601258558404
6.490850376749193,11.072788972806594
6.523143164693218,10.060678924101792
6.555435952637244,9.067389966185871
6.58772874058127,10.080646013370949
6.620021528525296,10.411961256106709
6.6523143164693215,10.177124569545718
6.684607104413347,10.152397669136358
6.7168998923573735,11.386042872187662
6.749192680301399,10.144745480110846
6.781485468245425,10.65942702150336
6.813778256189451,9.739408334142945
6.846071044133477,10.579476328335268
6.878363832077502,9.890260930742267
6.910656620021529,10.379547732882008
6.942949407965554,9.888594326783887
6.97524219590958,10.425632281653197
7.007534983853605,10.08412389585045
7.039827771797632,10.170408192006775
7.072120559741657,9.86930562063587
7.104413347685683,10.341408485482436
7.1367061356297095,9.729913925044483
7.168998923573735,10.291650542969428
7.201291711517761,10.190867589393166
7.233584499461786,9.728708242365752
7.265877287405813,10.226779676855942
7.298170075349838,10.133760886705474
7.330462863293864,9.222277829864831
7.36275565123789,9.651065832624923
7.395048439181916,9.992661892008162
7.427341227125941,8.890772674446865
7.459634015069968,9.882582716260384
7.491926803013993,9.892265564105902
7.524219590958019,9.429323097642758
7.5565123789020445,9.38731877303591
7.588805166846071,9.852023049529336
7.6210979547900966,9.75347254654421
7.653390742734122,9.748622659816439
7.685683530678149,9.106788086617506
7.717976318622174,10.509152441913248
7.7502691065662,10.62091844809179
7.782561894510226,11.093455288283689
7.814854682454252,10.318159832947893
7.847147470398277,9.824086560860637
7.879440258342303,9.745695383305437
7.911733046286329,9.170351375946568
7.944025834230355,10.055120218418946
7.9763186221743805,9.291284283517411
8.008611410118407,10.717594723615884
8.040904198062432,9.601339526207514
8.073196986006458,10.207360675910465
8.105489773950485,9.704856568153687
8.13778256189451,9.702657233258721
8.170075349838536,10.488222799287874
8.202368137782562,9.29928865680603
8.234660925726587,9.338882706646979
8.266953713670613,9.485708095303211
8.29924650161464,9.07185824510457
8.331539289558664,10.28993922817246
8.36383207750269,9.225371748036533
8.396124865446717,9.484409914826903
8.428417653390742,9.528939775480463
8.460710441334768,10.408674411843592
8.493003229278795,10.067613150111033
8.52529601722282,9.228067132020517
8.557588805166846,9.689328698390142
8.58988159311087,9.018821552542075
8.622174381054897,8.889086409133817
8.654467168998924,9.19483169319304
8.686759956942948,8.977237924979043
8.719052744886975,9.750481102635453
8.751345532831001,9.63585330250381
8.783638320775026,9.130495175574142
8.815931108719052,9.120734713245254
8.848223896663079,9.836541660260327
8.880516684607104,8.9994574746517
8.91280947255113,9.332463212964521
8.945102260495156,9.482760903886204
8.977395048439181,10.305202951562814
9.009687836383208,9.360470532125111
9.041980624327234,9.703812541450157
9.074273412271259,10.21706916866199
9.106566200215285,8.849982277992689
9.138858988159312,9.550668548190654
9.171151776103336,9.892624896030956
9.203444564047363,9.385716775229357
9.235737351991387,9.183851203015768
9.268030139935414,9.747004904905989
9.30032292787944,9.823602630378236
9.332615715823465,9.975417912684366
9.364908503767492,9.536845616948469
9.397201291711518,9.68253621154075
9.429494079655543,9.340179919313913
9.461786867599569,9.147496776378002
9.494079655543596,9.31826853055463
9.52637244348762,9.722017250631046
9.558665231431647,9.353372697804469
9.590958019375673,9.258631142356158
9.623250807319698,8.843523483040372
9.655543595263724,9.530143052992338
9.68783638320775,10.065575141151545
9.720129171151775,9.241233105869945
9.752421959095802,9.25572703242084
9.784714747039827,9.295109786594756
9.817007534983853,9.46873278200299
9.84930032292788,8.479361646394901
9.881593110871904,9.729579855718335
9.91388589881593,8.529701297273537
9.946178686759957,9.364299725872145
9.978471474703982,9.268021874247918
10.010764262648008,9.53015224383665
10.043057050592035,9.389552405601236
10.07534983853606,9.116877885305493
10.107642626480086,9.313720021170814
10.139935414424112,9.842753312351956
10.172228202368137,9.737984633398085
10.204520990312163,9.993765617779133
10.23681377825619,8.819282757038351
10.269106566200215,9.149013925470847
10.301399354144241,8.835196723606195
10.333692142088267,8.839300019107888
10.365984930032292,8.720067505423886
10.398277717976319,9.631196703489167
10.430570505920343,9.5461877971954
10.46286329386437,8.610603853666685
10.495156081808396,8.897993653243683
10.527448869752421,9.707291465455747
10.559741657696447,9.657543017423995
10.592034445640474,9.707277225846706
10.624327233584498,8.965990893473831
10.656620021528525,9.306228829012174
10.688912809472551,9.157129178861641
10.721205597416576,9.060290260217679
10.753498385360603,8.422716129786313
10.785791173304629,8.795868015933166
10.818083961248654,8.738938581612468
10.85037674919268,9.495292198979884
10.882669537136707,8.961093831700756
10.914962325080731,9.80053670330345
10.947255113024758,9.009599215397492
10.979547900968782,9.78449347768095
11.011840688912809,8.870301684998323
11.044133476856835,8.886685292702236
11.07642626480086,9.581401428600364
11.108719052744886,9.656892714278708
11.141011840688913,8.442165204444269
11.173304628632938,8.769958124275513
11.205597416576964,8.839094856470743
11.23789020452099,9.086987926276665
11.270182992465015,8.988252826783024
11.302475780409042,9.267130437428484
11.334768568353068,8.47832108024733
11.367061356297093,8.50854180242954
11.39935414424112,9.039313976052636
11.431646932185146,9.516005052521727
11.46393972012917,9.454537099771075
11.496232508073197,8.229311425883882
11.528525296017222,8.474466808000683
11.560818083961248,8.88626419724819
11.593110871905274,8.895055735852447
11.6254036598493,8.66022862619925
11.657696447793326,8.464198457857655
11.689989235737352,9.63183035436308
11.722282023681377,9.596146263538984
11.754574811625403,9.402577665858965
11.78686759956943,8.196444564384752
11.819160387513454,8.909770877799833
11.85145317545748,8.152678920146585
11.883745963401507,9.00995612464139
11.916038751345532,9.081636317397578
11.948331539289558,8.24662779491288
11.980624327233585,9.026635878018475
12.01291711517761,11.376632232729103
12.045209903121636,12.07927506448972
12.077502691065662,11.948259946917528
12.109795479009687,11.897716922062143
12.142088266953714,12.11098694704826
12.174381054897738,11.842987179813543
12.206673842841765,11.603786010941391
12.238966630785791,11.686641897711265
12.271259418729816,11.549628633886687
12.303552206673842,11.581647499083147
12.335844994617869,11.711251335940391
12.368137782561893,10.933753248774611
12.40043057050592,10.369302236935381
12.432723358449946,11.415697789133596
12.465016146393971,10.817645778054603
12.497308934337997,11.197406581112187
12.529601722282024,11.341764976278773
12.561894510226049,11.277310300981032
12.594187298170075,11.479512298128123
12.626480086114102,11.221273504562248
12.658772874058126,11.464946376650726
12.691065662002153,10.813276268047396
12.723358449946177,11.224872952198774
12.755651237890204,10.804851620516441
12.78794402583423,11.271755215453318
12.820236813778255,10.919252171797176
12.852529601722281,10.871297653139896
12.884822389666308,9.96877662062395
12.917115177610333,11.115759639932882
12.949407965554359,11.783469951795364
12.981700753498385,10.3317614349063
13.01399354144241,10.48204835013335
13.046286329386437,10.73754569409439
13.078579117330463,10.530801775284942
13.110871905274488,10.401242497287367
13.143164693218514,10.78855312314397
13.17545748116254,10.716377404624861
13.207750269106565,10.372240264368433
13.240043057050592,11.077613880497653
13.272335844994618,9.884625589569449
13.304628632938643,10.662815210564773
13.33692142088267,9.974322642413265
13.369214208826694,10.784886486579447
13.40150699677072,10.27094046101672
13.433799784714747,10.768057905450027
13.466092572658772,9.88990425766962
13.498385360602798,9.750597388334215
13.530678148546825,9.587183739036217
13.56297093649085,11.021317137561196
13.595263724434876,10.048177505971266
13.627556512378902,10.39045754421225
13.659849300322927,9.657822660357287
13.692142088266953,10.877025009752153
13.72443487621098,10.382967220005012
13.756727664155004,10.688396581481344
13.789020452099031,10.226172019706668
13.821313240043057,10.282173979070567
13.853606027987082,9.495031330063593
13.885898815931109,9.754092283904125
13.918191603875133,9.766489672778683
13.95048439181916,10.167507851450546
13.982777179763186,10.303157588186721
14.01506996770721,10.512971201062166
14.047362755651237,9.833944273609022
14.079655543595264,9.948792218638221
14.111948331539288,10.309495242653744
14.144241119483315,10.66234365762202
14.176533907427341,8.878330239457863
14.208826695371366,10.222449338279425
14.241119483315392,9.682107463617873
14.273412271259419,10.480891566374332
14.305705059203444,10.036887570525126
14.33799784714747,9.90369817106092
14.370290635091497,10.257269617832039
14.402583423035521,10.478347697612854
14.434876210979548,10.357170737086507
14.467168998923572,9.489205981721112
14.499461786867599,9.387486084327296
14.531754574811625,9.814661204502768
14.56404736275565,9.705128370522681
14.596340150699676,9.493561746328975
14.628632938643703,9.709207577440278
14.660925726587728,9.913953599766216
14.693218514531754,10.009684332759651
14.72551130247578,9.664125293201563
14.757804090419805,9.390015578396927
14.790096878363832,10.015821110062118
14.822389666307858,9.040834939082783
14.854682454251883,10.264062849308615
14.88697524219591,9.774182329508642
14.919268030139936,9.925804520893792
14.95156081808396,9.288226560704208
14.983853606027987,9.479835654926555
15.016146393972013,9.726346470281438
15.048439181916038,9.644166730662329
15.080731969860064,9.76002995087995
15.113024757804089,9.563731681671078
15.145317545748116,9.232868685097836
15.177610333692142,9.907852777610067
15.209903121636167,9.234411653128962
15.242195909580193,10.191201258631898
15.27448869752422,9.82880844730959
15.306781485468244,9.882908747714584
15.33907427341227,10.222675203656545
15.371367061356297,9.774244903494944
15.403659849300322,9.32500476006007
15.435952637244348,9.496274759804873
15.468245425188375,9.780312921026162
15.5005382131324,9.220062550978529
15.532831001076426,9.689665203008243
15.565123789020452,9.806346050703644
15.597416576964477,9.1429040311716
15.629709364908503,9.371731194840178
15.662002152852528,9.325186669593704
15.694294940796555,9.740698829669956
15.726587728740581,9.97627218340559
15.758880516684606,9.19852945121193
15.791173304628632,9.330336055075675
15.823466092572659,10.070296219935999
15.855758880516683,9.073049909125787
15.88805166846071,9.639453813701643
15.920344456404736,9.732171381198501
15.952637244348761,9.403873117730152
15.984930032292787,9.21299069863898
16.017222820236814,9.487909584186877
16.04951560818084,9.305602981878305
16.081808396124863,8.678905145448203
16.11410118406889,9.17031431132129
16.146393972012916,9.253581242788833
16.178686759956943,9.153625873713795
16.21097954790097,9.956155738659497
16.243272335844996,9.176991884788622
16.27556512378902,9.576989747870172
16.307857911733045,9.408094440073079
16.34015069967707,8.957177519554936
16.372443487621098,8.94017987693366
16.404736275565124,9.307656203997574
16.43702906350915,9.212363562039018
16.469321851453174,9.616800460546393
16.5016146393972,9.070187033812902
16.533907427341227,9.259051337727907
16.566200215285253,9.31983760826066
16.59849300322928,9.846909443703828
16.630785791173302,9.862321941531858
16.66307857911733,8.910959678690691
16.695371367061355,9.203203687819594
16.72766415500538,8.54709950717054
16.759956942949408,8.732906473694456
16.792249730893435,9.964755299793817
16.824542518837458,9.123955773519663
16.856835306781484,8.60875836235066
16.88912809472551,8.93309178499439
16.921420882669537,9.253760937500731
16.953713670613563,10.352820567889411
16.98600645855759,8.532919291835764
17.018299246501613,8.8293588477401
17.05059203444564,9.589812220346788
17.082884822389666,8.96945793128584
17.115177610333692,8.953696378415515
17.14747039827772,9.330178279347868
17.17976318622174,9.335496804563524
17.212055974165768,8.679838831970882
17.244348762109794,9.6474968621427
17.27664155005382,9.665511004460036
17.308934337997847,8.503089852300796
17.341227125941874,9.306277305602658
17.373519913885897,8.491038533128235
17.405812701829923,9.51015055519451
17.43810548977395,9.114953750867892
17.470398277717976,9.229239464236572
17.502691065662003,9.622026951498682
17.53498385360603,9.704332900998754
17.567276641550052,8.607121680591296
17.59956942949408,8.586444321839625
17.631862217438105,9.534225179742988
17.66415500538213,8.988658491562687
17.696447793326158,9.17838691038851
17.72874058127018,8.775324917454348
17.761033369214207,9.627756186464046
17.793326157158234,9.071824713942384
17.82561894510226,9.095285303122008
17.857911733046286,8.875425141869643
17.890204520990313,8.677684629982888
17.922497308934336,8.660947385819723
17.954790096878362,9.540874660545906
17.98708288482239,9.19132387889797
18.019375672766415,12.169479215857256
18.05166846071044,12.258763364731283
18.083961248654468,12.019034944849393
18.11625403659849,11.085250039959686
18.148546824542517,11.634331274718072
18.180839612486544,11.704189399706046
18.21313240043057,11.43113622019867
18.245425188374597,11.246486458665334
18.277717976318623,11.09798200244026
18.310010764262646,11.775214827408616
18.342303552206673,10.764205549815006
18.3745963401507,11.78772847940669
18.406889128094726,11.009261723343924
18.439181916038752,11.64536875819154
18.471474703982775,11.61167845856659
18.5037674919268,11.279659898140475
18.536060279870828,10.93212942712301
18.568353067814854,11.664915489606559
18.60064585575888,10.683846580545616
18.632938643702907,11.150284454283346
18.66523143164693,10.649163804182168
18.697524219590957,10.956244980970933
18.729817007534983,11.17742531897821
18.76210979547901,11.047333209829516
18.794402583423036,10.41538178233948
18.826695371367062,11.237880932997463
18.858988159311085,10.846337581061784
18.89128094725511,11.285550581825524
18.923573735199138,10.711041613578866
18.955866523143165,10.605870696021405
18.98815931108719,10.367846353537987
19.020452099031214,10.490869281529097
19.05274488697524,11.101038592602205
19.085037674919267,10.728421206292646
19.117330462863293,10.733741036045156
19.14962325080732,10.521567100004596
19.181916038751346,10.27397757328751
19.21420882669537,11.0956636323226
19.246501614639396,10.232589970411123
19.278794402583422,10.624562228047079
19.31108719052745,10.60583137463693
19.343379978471475,10.842373739761854
19.3756727664155,11.28006588631684
19.407965554359524,9.89349602233171
19.44025834230355,10.602975700956264
19.472551130247577,10.300288766464524
19.504843918191604,10.132455633662026
19.53713670613563,10.651540521697761
19.569429494079653,10.39651795262419
19.60172228202368,10.752563121374278
19.634015069967706,11.0831506634723
19.666307857911733,10.192056496110993
19.69860064585576,10.444333782616104
19.730893433799785,10.066426308578025
19.76318622174381,10.468832642369406
19.795479009687835,10.718717998078619
19.82777179763186,9.987072199334591
19.860064585575888,10.19328419136829
19.892357373519914,10.315307480542357
19.92465016146394,9.262508764924226
19.956942949407964,10.079058515625908
19.98923573735199,10.032231007719426
20.021528525296016,10.182451901863951
20.053821313240043,10.44368530563915
20.08611410118407,10.240383871425722
20.118406889128092,10.523499156140712
20.15069967707212,9.482656674353551
20.182992465016145,9.887767568826582
20.21528525296017,10.007628468827324
20.247578040904198,10.061695039993777
20.279870828848225,10.437854968882371
20.312163616792247,10.033964341252585
20.344456404736274,9.958977504669894
20.3767491926803,9.504083472298873
20.409041980624327,10.35994767020473
20.441334768568353,9.739284428044263
20.47362755651238,10.404714493850056
20.505920344456403,9.220122723355566
20.53821313240043,10.149742941871272
20.570505920344456,9.787021292588593
20.602798708288482,10.18601192271
20.63509149623251,9.817698156013329
20.667384284176535,9.157952440966282
20.699677072120558,9.16203619963727
20.731969860064584,9.82956516011608
20.76426264800861,8.85716670789379
20.796555435952637,9.531613759222259
20.828848223896664,9.816114084312552
20.861141011840687,9.865573095095746
20.893433799784713,9.930342514989396
20.92572658772874,9.662526151060257
20.958019375672766,9.880065189856895
20.990312163616792,10.34473531176235
21.02260495156082,9.395478142857165
21.054897739504842,9.389729885849578
21.08719052744887,9.471901393520572
21.119483315392895,9.041583840277108
21.15177610333692,9.023229754502347
21.184068891280948,9.916540247202395
21.216361679224974,9.66361899818924
21.248654467168997,9.177317789111274
21.280947255113023,9.306402594274923
21.31324004305705,8.93920140254305
21.345532831001076,9.747869869300336
21.377825618945103,9.510019325992372
21.410118406889126,10.046483272759671
21.442411194833152,9.80163922409795
21.47470398277718,9.185346910053758
21.506996770721205,9.501024802368473
21.53928955866523,8.76216582141476
21.571582346609258,9.02041667918885
21.60387513455328,9.06873924608887
21.636167922497307,9.296374998851263
21.668460710441334,9.647734645385487
21.70075349838536,9.2863706628356
21.733046286329387,9.281996227981061
21.765339074273413,9.11439897101584
21.797631862217436,9.13904968301075
21.829924650161463,10.21344626957924
21.86221743810549,9.540433036566434
21.894510226049515,9.856037217913935
21.926803013993542,9.10437177537406
21.959095801937565,10.29046836373448
21.99138858988159,9.658984108707239
22.023681377825618,9.584545073690194
22.055974165769644,9.212456314086836
22.08826695371367,9.636282489642918
22.120559741657697,9.642455678295393
22.15285252960172,9.246387105369138
22.185145317545746,9.725572648107175
22.217438105489773,9.910443280715123
22.2497308934338,10.006982390080024
22.282023681377826,9.676540387635558
22.314316469321852,9.175358383086479
22.346609257265875,9.840685822284449
22.3789020452099,9.542532828709463
22.411194833153928,10.03469824200301
22.443487621097955,9.711956099948855
22.47578040904198,9.583713172655155
22.508073196986004,9.388587444104944
22.54036598493003,9.646670882181414
22.572658772874057,9.720664390457676
22.604951560818083,9.254857666605103
22.63724434876211,9.365445468742708
22.669537136706136,9.015815552084293
22.70182992465016,8.934429233291935
22.734122712594186,9.464201487339418
22.766415500538212,9.318482822752683
22.79870828848224,9.774565923334858
22.831001076426265,9.421413598114194
22.86329386437029,9.541721074112953
22.895586652314314,9.890792692437683
22.92787944025834,8.919838432017718
22.960172228202367,9.44797101998125
22.992465016146394,8.950126885468073
23.02475780409042,9.035801951896678
23.057050592034443,9.55915033895562
23.08934337997847,9.518645272892988
23.121636167922496,8.946171721327108
23.153928955866522,8.991677924089416
23.18622174381055,10.018200482125478
23.218514531754575,9.16462817222956
23.2508073196986,8.96023762858286
23.283100107642625,9.536362944549941
23.31539289558665,9.413285634782913
23.347685683530678,8.8480548891059
23.379978471474704,8.702681847453796
23.41227125941873,9.345591516241877
23.444564047362753,9.302136460946878
23.47685683530678,9.027668585205097
23.509149623250806,9.39465867207644
23.541442411194833,8.10278933234239
23.57373519913886,9.52549023731826
23.606027987082886,9.267284660710342
23.63832077502691,9.456080435829346
23.670613562970935,8.522168562937043
23.70290635091496,9.167664501149423
23.735199138858988,9.25284910190436
23.767491926803014,9.522215733148544
23.799784714747037,8.796024265833818
23.832077502691064,9.427380441763045
23.86437029063509,9.172848681896603
23.896663078579117,9.187738644272411
23.928955866523143,9.510269678852339
23.96124865446717,9.114411303443454
23.993541442411193,9.433869952057822
24.02583423035522,11.33203664274126
24.058127018299245,12.871595578031126
24.090419806243272,12.37312393743942
24.1227125941873,11.064734314149327
24.155005382131325,12.023986373457143
24.187298170075348,11.758294219593706
24.219590958019374,11.666417090501545
24.2518837459634,12.635448936724986
24.284176533907427,11.878960155924872
24.316469321851454,10.697306356211334
24.348762109795477,11.762660809458314
24.381054897739503,11.27202248100583
24.41334768568353,11.549866349780533
24.445640473627556,11.41332771693914
24.477933261571582,11.917736552133578
24.51022604951561,11.235375515900435
24.54251883745963,11.257485707278494
24.574811625403658,12.1005745618728
24.607104413347685,11.213195454969544
24.63939720129171,10.954820535025956
24.671689989235738,10.881211422121382
24.703982777179764,11.22163418768336
24.736275565123787,11.724272629907231
24.768568353067813,10.764474164408185
24.80086114101184,10.818379769458277
24.833153928955866,10.883022818781805
24.865446716899893,10.118721802654603
24.897739504843916,11.457339308767454
24.930032292787942,11.627294083154625
24.96232508073197,11.173883580272209
24.994617868675995,11.100139928579242
25.02691065662002,10.730151118216078
25.059203444564048,10.736093873404725
25.09149623250807,10.602589500241415
25.123789020452097,10.467286605672278
25.156081808396124,11.418756232107592
25.18837459634015,10.506736648707632
25.220667384284177,10.565671566254627
25.252960172228203,10.869995048331425
25.285252960172226,10.974319322272077
25.317545748116252,10.659312789016022
25.34983853606028,10.394992835555046
25.382131324004305,10.479142610777973
25.414424111948332,10.88212711634658
25.446716899892355,10.330934888080499
25.47900968783638,10.256651768555049
25.511302475780408,10.119970951908794
25.543595263724434,10.3370278075218
25.57588805166846,10.388019696606362
25.608180839612487,10.237695955917042
25.64047362755651,10.59968096388758
25.672766415500536,10.626857422902644
25.705059203444563,10.231369765493712
25.73735199138859,9.520288619045145
25.769644779332616,10.283402887975917
25.801937567276642,9.6584627221393
25.834230355220665,9.62772670384072
25.86652314316469,9.914651601210002
25.898815931108718,9.479016631500361
25.931108719052745,10.200436658295013
25.96340150699677,10.060900587285888
25.995694294940794,9.7326593072892
26.02798708288482,10.468804631650434
26.060279870828847,10.271239953385308
26.092572658772873,10.342281049155057
26.1248654467169,9.312557530857532
26.157158234660926,10.80633780024657
26.18945102260495,9.43034275348342
26.221743810548976,9.600142083860831
26.254036598493002,9.485154758862084
26.28632938643703,10.04900543790191
26.318622174381055,9.975268889748566
26.35091496232508,10.29947143666829
26.383207750269104,9.549609673504417
26.41550053821313,9.671697278766585
26.447793326157157,9.583257443014498
26.480086114101184,9.64593919476526
26.51237890204521,9.541321845475883
26.544671689989237,9.6491705738476
26.57696447793326,10.636115738696189
26.609257265877286,9.956803899091375
26.641550053821312,9.655509159700964
26.67384284176534,9.909803110665946
26.706135629709365,9.027613933789477
26.738428417653388,9.941941629911632
26.770721205597415,9.70803511750843
26.80301399354144,9.585068891990247
26.835306781485468,9.241087073550494
26.867599569429494,9.356023567287568
26.89989235737352,9.843049576796451
26.932185145317543,9.929811882034974
26.96447793326157,10.034563876121922
26.996770721205596,9.968883006687348
27.029063509149623,9.56316342969492
27.06135629709365,10.036757986344792
27.093649085037676,9.975292287331744
27.1259418729817,9.252781128569836
27.158234660925725,9.661329730299117
27.19052744886975,9.539069834880356
27.222820236813778,9.376696071736848
27.255113024757804,9.839038699526476
27.287405812701827,9.33294710731045
27.319698600645854,9.197356981492591
27.35199138858988,9.647780149286465
27.384284176533907,9.080879606750658
27.416576964477933,9.617010993280537
27.44886975242196,9.551033393774691
27.481162540365982,9.488084328907792
27.51345532831001,9.429482105211562
27.545748116254035,9.593692593099258
27.578040904198062,9.564412325792405
27.61033369214209,9.683971133839943
27.642626480086115,9.665747364532333
27.674919268030138,9.38880055604806
27.707212055974164,9.066077155660453
27.73950484391819,8.461563051367852
27.771797631862217,9.224196880737301
27.804090419806244,9.061915804318504
27.836383207750266,9.0282385607821
27.868675995694293,9.414726760991854
27.90096878363832,9.129629296141786
27.933261571582346,9.536120706494549
27.965554359526372,9.218524505613331
